ID,Posting,Salary,Field,City
847,30,70K,Days ago,Montreal
848,Data Science Team Lead (User Research Lab),70K,Position,Montreal
848,Ubisoft 3.9 ,70K,Company,Montreal
848,"Montréal, QC",70K,Location,Montreal
848,Participate in recruitment to build your team of data scientists + foster their professional growth and career progression.,70K,Description1,Montreal
848,Develop and enhance the use of data.,70K,Description2,Montreal
848,10,70K,Days ago,Montreal
849,Data Scientist - Marketing (m/f/d),70K,Position,Montreal
849,MegaZebra GmbH,70K,Company,Montreal
849,"Montréal, QC",70K,Location,Montreal
849,Easily apply to this job,70K,Easily apply,Montreal
849,Working with large volumes of data; extract and manipulate large data sets through scripting in SQL.,70K,Description1,Montreal
849,Comprehensive understanding of statistical and data mining…,70K,Description2,Montreal
849,30,70K,Days ago,Montreal
850,Sr. Director Core Tech Technical Product Management (AI Solu...,70K,Position,Montreal
850,Nuance 3.2 ,70K,Company,Montreal
850,"Montréal, QC",70K,Location,Montreal
850,"The ideal candidate is a thought leader, with a strong technical background on delivering real world solutions to market and working in a fast paced high tech…",70K,Description1,Montreal
850,30,70K,Days ago,Montreal
851,Machine Learning Engineer - Mobile payments and e-commerce c...,70K,Position,Montreal
851,Groom & Associes 4.3 ,70K,Company,Montreal
851,"Montréal, QC",70K,Location,Montreal
851,Easily apply to this job,70K,Easily apply,Montreal
851,"In this team of data scientists, statisticians and machine learning engineers, you will create software that are used by millions of people.",70K,Description1,Montreal
851,14,70K,Days ago,Montreal
852,"QC - 2021 Customer Operations Graduate Leadership Program, B...",70K,Position,Montreal
852,Bell Canada 3.8 ,70K,Company,Montreal
852,"Montréal, QC",70K,Location,Montreal
852,Big data is a big deal.,70K,Description1,Montreal
852,"Experience with the design, development and maintenance of ETL processes, data marts, operational data stores and online analytical…",70K,Description2,Montreal
852,11,70K,Days ago,Montreal
853,Deep Learning Inference and Compiler Engineer,70K,Position,Montreal
853,Deeplite,70K,Company,Montreal
853,"Montréal, QC",70K,Location,Montreal
853,Easily apply to this job,70K,Easily apply,Montreal
853,You will be working on cutting edge problems in Deep Learning for Deeplite optimization software stack.,70K,Description1,Montreal
853,Design and develop a lightweight and high-performance…,70K,Description2,Montreal
853,30,70K,Days ago,Montreal
854,Lead Digital Data and Analytics,70K,Position,Montreal
854,National Bank of Canada 3.9 ,70K,Company,Montreal
854,"Montréal, QC",70K,Location,Montreal
854,"Create a strategic roadmap (data, ideas, analysis);",70K,Description1,Montreal
854,Stay up to date on trends and news in the field of web analytics and data science.,70K,Description2,Montreal
854,30,70K,Days ago,Montreal
855,Senior Data Analyst - Data Warehouse Services,70K,Position,Montreal
855,MindGeek Careers 3.3 ,70K,Company,Montreal
855,"Montréal, QC",70K,Location,Montreal
855,Easily apply to this job,70K,Easily apply,Montreal
855,Analyze data and structure from data marts.,70K,Description1,Montreal
855,They are responsible for storing vast quantities of data from many sources and responsible for disseminating data…,70K,Description2,Montreal
855,30,70K,Days ago,Montreal
856,Data Scientist.,70K,Position,Montreal
856,Brain Finance,70K,Company,Montreal
856,"Montréal, QC",70K,Location,Montreal
856,Developing data analysis and science solutions with Python.,70K,Description1,Montreal
856,"Utilizing Apache Spark, Apache Kafka, and Apache Cassandra to develop scalable real-time and data…",70K,Description2,Montreal
856,30,70K,Days ago,Montreal
857,Data Scientist Intern,70K,Position,Montreal
857,Guavus 2.7 ,70K,Company,Montreal
857,"Montréal, QC",70K,Location,Montreal
857,"Perform data validation exercises, tracing data from source to applications to confirm.",70K,Description1,Montreal
857,Analyze data and present insights.,70K,Description2,Montreal
857,30,70K,Days ago,Montreal
858,Machine Learning Engineers / Machine Vision Engineers (two p...,70K,Position,Montreal
858,Orthogone Technologies,70K,Company,Montreal
858,"Dorval, QC",70K,Location,Montreal
858,Easily apply to this job,70K,Easily apply,Montreal
858,"Attention to detail, data accuracy and quality of output.",70K,Description1,Montreal
858,Feature extraction and algorithm development using optical and thermal data sources.,70K,Description2,Montreal
858,30,70K,Days ago,Montreal
859,Machine Learning Programmer (Technology Group),70K,Position,Montreal
859,Ubisoft 3.9 ,70K,Company,Montreal
859,"Montréal, QC",70K,Location,Montreal
859,Follow the progress of prototypes by research scientists at La Forge.,70K,Description1,Montreal
859,"Your technical expertise, paired with your communication skills, will be invaluable in all…",70K,Description2,Montreal
859,14,70K,Days ago,Montreal
860,"Analyst, Advanced Analytics - Wind",70K,Position,Montreal
860,Power Factors,70K,Company,Montreal
860,"Brossard, QC",70K,Location,Montreal
860,Temporarily remote,70K,Remote,Montreal
860,Easily apply to this job,70K,Easily apply,Montreal
860,"Familiarity with time-series or SCADA data, data modeling and data quality assessment will be considered an asset;",70K,Description1,Montreal
860,30,70K,Days ago,Montreal
861,Deep Learning Engineer,70K,Position,Montreal
861,Deeplite,70K,Company,Montreal
861,"Montréal, QC",70K,Location,Montreal
861,Easily apply to this job,70K,Easily apply,Montreal
861,"Strong working knowledge of deep learning, and experience utilizing theoretical and empirical research to solve real-world problems.",70K,Description1,Montreal
861,30,70K,Days ago,Montreal
862,BI / Big Data Developer,70K,Position,Montreal
862,Ubisoft 3.9 ,70K,Company,Montreal
862,"Montréal, QC",70K,Location,Montreal
862,Develop the data model and set up the data warehouse;,70K,Description1,Montreal
862,Experience with data warehouses and business intelligence.,70K,Description2,Montreal
862,Extensive experience in SQL programming.,70K,Description3,Montreal
862,28,70K,Days ago,Montreal
863,Senior Statistical Programmer/Statistical Programmer 2 (Home...,70K,Position,Montreal
863,IQVIA 3.8 ,70K,Company,Montreal
863,"Kirkland, QC - Remote",70K,Location,Montreal
863,"Perform, plan co-ordinate and implement the following for complex studies: (i) the programming, testing, and documentation of statistical programs for use in…",70K,Description1,Montreal
863,30,70K,Days ago,Montreal
864,Senior Statistical Programmer/Statistical Scientist,70K,Position,Montreal
864,IQVIA 3.8 ,70K,Company,Montreal
864,"Kirkland, QC",70K,Location,Montreal
864,Experience in programming in SAS for purposes of data review and statistical analysis.,70K,Description1,Montreal
864,Provide expert statistical input into and review of statistical…,70K,Description2,Montreal
864,30,70K,Days ago,Montreal
865,Remote Signal Processing/Machine Learning Engineer,70K,Position,Montreal
865,TandemLaunch 3.5 ,70K,Company,Montreal
865,"Montréal, QC - Temporarily remote",70K,Location,Montreal
865,Easily apply to this job,70K,Easily apply,Montreal
865,Experience with time series data analysis.,70K,Description1,Montreal
865,We are looking for Signal Processing/Machine Learning Engineers who have a minimum of 5 years experience.,70K,Description2,Montreal
865,30,70K,Days ago,Montreal
866,"Specialist, Web Analytics",70K,Position,Montreal
866,SSENSE 3.2 ,70K,Company,Montreal
866,"Montréal, QC",70K,Location,Montreal
866,Easily apply to this job,70K,Easily apply,Montreal
866,"Develop a deep understanding of website shopping behavior, extract behavioral data, refine/ treat to make the data usable and distil key insights that can be…",70K,Description1,Montreal
866,25,70K,Days ago,Montreal
867,Assistant / Associate Research Professor in Artificial Intel...,70K,Position,Montreal
867,Université de Montréal 4.2 ,70K,Company,Montreal
867,"Montréal, QC",70K,Location,Montreal
867,Clinicians scientists from the Faculty of Dental Medicine and the Department of Traumatology at CIUSSS.,70K,Description1,Montreal
867,"Faculty of Dental Medicine, Department of Stomatology.",70K,Description2,Montreal
867,12,70K,Days ago,Montreal
868,Data Analytics Account Manager,70K,Position,Montreal
868,Maya Heat Transfer Technologies 4.3 ,70K,Company,Montreal
868,"Montréal, QC",70K,Location,Montreal
868,Have an excellent network related to data analytics services and products.,70K,Description1,Montreal
868,"Prospect for new clients, generate leads and identify sales prospects.",70K,Description2,Montreal
868,24,70K,Days ago,Montreal
869,Post-Doctoral (Artificial Intelligence in Finance),70K,Position,Montreal
869,Overbond 3.3 ,70K,Company,Montreal
869,"Montréal, QC",70K,Location,Montreal
869,Lead data science initiatives to recommend actionable business insights using big data analytics and machine learning techniques.,70K,Description1,Montreal
869,30,70K,Days ago,Montreal
870,Advanced Analytics Specialist,70K,Position,Montreal
870,Aldo Groupe 3.7 ,70K,Company,Montreal
870,"Montréal, QC",70K,Location,Montreal
870,"Expert level proficiency in data analysis, querying and crunching data from multiple systems and data transformation approaches.",70K,Description1,Montreal
870,30,70K,Days ago,Montreal
871,"Senior developer Backend AWS IoT, Machine Learning & AI",70K,Position,Montreal
871,Services Conseils IntelliSoft inc.,70K,Company,Montreal
871,"Montréal, QC",70K,Location,Montreal
871,"Solid grasp of software development fundamentals (system architecture, algorithms, data structures, OO design, problem solving) and software product life cycle.",70K,Description1,Montreal
871,30,70K,Days ago,Montreal
872,Statistician II,70K,Position,Montreal
872,IQVIA 3.8 ,70K,Company,Montreal
872,"Kirkland, QC",70K,Location,Montreal
872,Interacts with Study Team programmers in the coordination of data summaries and analysis activities.,70K,Description1,Montreal
872,Ensures quality and consistency of key data science…,70K,Description2,Montreal
872,30,70K,Days ago,Montreal
873,Senior Machine Learning QA Engineer,70K,Position,Montreal
873,Behavox,70K,Company,Montreal
873,"Montréal, QC",70K,Location,Montreal
873,Easily apply to this job,70K,Easily apply,Montreal
873,"Responsibilities include testing the back-end of complex distributed systems, developing automated frameworks for the machine learning QA team, and contributing…",70K,Description1,Montreal
873,30,70K,Days ago,Montreal
874,BI Developer,70K,Position,Montreal
874,Worximity,70K,Company,Montreal
874,"Montréal, QC",70K,Location,Montreal
874,Experience in data warehouse design and data mining;,70K,Description1,Montreal
874,A college or university degree in data science or some related field;,70K,Description2,Montreal
874,Fully bilingual (French and English).,70K,Description3,Montreal
874,30,70K,Days ago,Montreal
875,DevOps Engineer – Analytics Platform Company,70K,Position,Montreal
